Load,Deformation Elongation,Deformation Striction,CrossHead,Testing Time,Phase,Unitary Deformation,Deformation Percent,Stress,Elongation Percent
N,mm,mm,mm,s,,mm/mm,%,MPa,%
24862.4,0.1188,0,0.387561,31,1,0.002376,0.2376,321.0366915,0.2376
24934.62,0.1191,0,0.388835,31.1,1,0.002382,0.2382,321.969235,0.2382
24999.96625,0.1193,0,0.390067,31.2,1,0.002386,0.2386,322.8130209,0.2386
25068.6375,0.1198,0,0.391341,31.3,1,0.002396,0.2396,323.6997411,0.2396
25134.31875,0.1204,0,0.392614,31.4,1,0.002408,0.2408,324.5478527,0.2408
25207.285,0.1208,-0.001,0.393847,31.5,1,0.002416,0.2416,325.4900322,0.2416
25274.86875,0.1209,-0.001,0.395079,31.6,1,0.002418,0.2418,326.36271,0.2418
25343.805,0.1213,0,0.396312,31.7,1,0.002426,0.2426,327.2528519,0.2426
25411.53,0.1217,0,0.397585,31.8,1,0.002434,0.2434,328.1273536,0.2434
25479.23,0.1219,0,0.398859,31.9,1,0.002438,0.2438,329.0015324,0.2438
25547.30125,0.1223,-0.001,0.40005,32,1,0.002446,0.2446,329.8805051,0.2446
25614.38125,0.1226,0,0.401283,32.1,1,0.002452,0.2452,330.7466781,0.2452
25683.1625,0.1229,0,0.402556,32.2,1,0.002458,0.2458,331.6348186,0.2458
25753.1875,0.1233,0,0.403788,32.3,1,0.002466,0.2466,332.5390191,0.2466
25814.1175,0.1237,0,0.405021,32.4,1,0.002474,0.2474,333.3257801,0.2474
25885.5575,0.124,0,0.406253,32.5,1,0.00248,0.248,334.2482518,0.248
25960.225,0.1241,0,0.407568,32.6,1,0.002482,0.2482,335.2123988,0.2482
26021.08,0.1247,0,0.4088,32.7,1,0.002494,0.2494,335.9981913,0.2494
26089.345,0.1253,-0.001,0.410033,32.8,1,0.002506,0.2506,336.8796657,0.2506
26161.39875,0.1257,-0.001,0.411306,32.9,1,0.002514,0.2514,337.8100625,0.2514
26227.585,0.1261,-0.001,0.41258,33,1,0.002522,0.2522,338.664695,0.2522
26294.57125,0.1265,0,0.413812,33.1,1,0.00253,0.253,339.5296575,0.253
26364.105,0.1269,0,0.415086,33.2,1,0.002538,0.2538,340.4275147,0.2538
26428.995,0.1271,0,0.416318,33.3,1,0.002542,0.2542,341.2654093,0.2542
26499.4875,0.1274,0,0.417592,33.4,1,0.002548,0.2548,342.1756464,0.2548
26568.1175,0.1279,0,0.418824,33.5,1,0.002558,0.2558,343.0618339,0.2558
26630.07375,0.1284,0,0.420057,33.6,1,0.002568,0.2568,343.8618464,0.2568
26696.845,0.1289,0,0.42133,33.7,1,0.002578,0.2578,344.7240327,0.2578
26764.7125,0.1292,0,0.422563,33.8,1,0.002584,0.2584,345.6003744,0.2584
26829.16,0.1294,0,0.423795,33.9,1,0.002588,0.2588,346.4325552,0.2588
26898.4375,0.1299,0,0.425028,34,1,0.002598,0.2598,347.3271036,0.2598
26965.065,0.1303,0,0.426301,34.1,1,0.002606,0.2606,348.1874337,0.2606
27031.5425,0.1306,0,0.427575,34.2,1,0.002612,0.2612,349.045827,0.2612
27093.965,0.1308,0,0.428807,34.3,1,0.002616,0.2616,349.8518599,0.2616
27168.7825,0.131,0,0.430081,34.4,1,0.00262,0.262,350.8179437,0.262
27230.37625,0.1315,-0.001,0.431313,34.5,1,0.00263,0.263,351.6132754,0.263
27300.0175,0.132,0,0.432587,34.6,1,0.00264,0.264,352.5125207,0.264
27369.97875,0.1326,0,0.43386,34.7,1,0.002652,0.2652,353.415898,0.2652
27432.175,0.1328,0,0.435092,34.8,1,0.002656,0.2656,354.2190095,0.2656
27499.82375,0.1331,0,0.436325,34.9,1,0.002662,0.2662,355.0925266,0.2662
27565.435,0.1335,-0.001,0.437598,35,1,0.00267,0.267,355.9397343,0.267
27629.11125,0.1341,0,0.438831,35.1,1,0.002682,0.2682,356.7619563,0.2682
27697.0175,0.1344,0,0.440063,35.2,1,0.002688,0.2688,357.6387984,0.2688
27762.66625,0.1349,0,0.441337,35.3,1,0.002698,0.2698,358.4864904,0.2698
27827.955,0.1353,-0.001,0.442569,35.4,1,0.002706,0.2706,359.3295339,0.2706
27894.80625,0.1357,0,0.443802,35.5,1,0.002714,0.2714,360.1927532,0.2714
27958.1475,0.1359,0,0.445034,35.6,1,0.002718,0.2718,361.0106495,0.2718
28027.2,0.1362,0,0.446308,35.7,1,0.002724,0.2724,361.9022926,0.2724
28091.74,0.1366,0,0.44754,35.8,1,0.002732,0.2732,362.7356678,0.2732
28156.73875,0.137,0,0.448773,35.9,1,0.00274,0.274,363.5749666,0.274
28224.17625,0.1375,0,0.450046,36,1,0.00275,0.275,364.4457559,0.275
28293.86375,0.1381,0,0.451279,36.1,1,0.002762,0.2762,365.3455984,0.2762
28359.6275,0.1385,0,0.452552,36.2,1,0.00277,0.277,366.1947754,0.277
28419.515,0.1386,0,0.453785,36.3,1,0.002772,0.2772,366.968075,0.2772
28490.91,0.1389,0,0.455099,36.4,1,0.002778,0.2778,367.8899657,0.2778
28558.47375,0.1394,0,0.456332,36.5,1,0.002788,0.2788,368.7623852,0.2788
28621.27,0.1395,0,0.457564,36.6,1,0.00279,0.279,369.5732442,0.279
28689.50875,0.1399,-0.001,0.458796,36.7,1,0.002798,0.2798,370.4543796,0.2798
28749.75875,0.1404,-0.001,0.46007,36.8,1,0.002808,0.2808,371.2323601,0.2808
28814.87875,0.141,-0.001,0.461343,36.9,1,0.00282,0.282,372.0732246,0.282
28884.6,0.1415,-0.001,0.462576,37,1,0.00283,0.283,372.9735029,0.283
28951.49375,0.142,0,0.463808,37.1,1,0.00284,0.284,373.837271,0.284
29015.11125,0.1426,0,0.465041,37.2,1,0.002852,0.2852,374.6587344,0.2852
29076.21875,0.1426,0,0.466314,37.3,1,0.002852,0.2852,375.4477873,0.2852
29145.13125,0.1428,0,0.467547,37.4,1,0.002856,0.2856,376.3376226,0.2856
29202.605,0.1432,-0.001,0.46882,37.5,1,0.002864,0.2864,377.0797546,0.2864
29268.14375,0.1438,-0.001,0.470053,37.6,1,0.002876,0.2876,377.9260262,0.2876
29335.30375,0.1441,-0.001,0.471285,37.7,1,0.002882,0.2882,378.7932323,0.2882
29400.40375,0.1444,-0.001,0.472559,37.8,1,0.002888,0.2888,379.6338385,0.2888
29464.82375,0.1447,0,0.473832,37.9,1,0.002894,0.2894,380.4656643,0.2894
29530.96625,0.1453,0,0.475106,38,1,0.002906,0.2906,381.3197318,0.2906
29598.88125,0.1457,0,0.476338,38.1,1,0.002914,0.2914,382.1966869,0.2914
29658.04,0.1463,0,0.477571,38.2,1,0.002926,0.2926,382.9605765,0.2926
29722.97625,0.1467,-0.001,0.478844,38.3,1,0.002934,0.2934,383.7990683,0.2934
29792.00125,0.1472,0,0.480118,38.4,1,0.002944,0.2944,384.6903562,0.2944
29854.7725,0.1475,0,0.48135,38.5,1,0.00295,0.295,385.5008924,0.295
29919.6825,0.148,0,0.482583,38.6,1,0.00296,0.296,386.3390453,0.296
29988.22375,0.1485,0,0.483815,38.7,1,0.00297,0.297,387.2240868,0.297
30042.9375,0.1489,-0.001,0.485047,38.8,1,0.002978,0.2978,387.9305802,0.2978
30110.8025,0.1493,-0.001,0.486321,38.9,1,0.002986,0.2986,388.8068896,0.2986
30170.6675,0.1497,0,0.487512,39,1,0.002994,0.2994,389.5798987,0.2994
30234.9625,0.1501,0,0.488786,39.1,1,0.003002,0.3002,390.4101103,0.3002
30300.8875,0.1506,0,0.490018,39.2,1,0.003012,0.3012,391.2613694,0.3012
30363.97,0.1507,0,0.491292,39.3,1,0.003014,0.3014,392.0759246,0.3014
30430.32125,0.1508,0,0.492524,39.4,1,0.003016,0.3016,392.9326877,0.3016
30494.4525,0.1513,-0.001,0.493798,39.5,1,0.003026,0.3026,393.7607849,0.3026
30555.40875,0.1515,0,0.49503,39.6,1,0.00303,0.303,394.5478848,0.303
30620.845,0.152,0,0.496304,39.7,1,0.00304,0.304,395.3928329,0.304
30683.2675,0.1525,0,0.497577,39.8,1,0.00305,0.305,396.1988658,0.305
30744.78125,0.1529,0,0.49881,39.9,1,0.003058,0.3058,396.9931645,0.3058
30810.6075,0.1533,0,0.500083,40,1,0.003066,0.3066,397.8431484,0.3066
30876.71125,0.1537,0,0.501316,40.1,1,0.003074,0.3074,398.6967156,0.3074
30937.49125,0.1543,-0.001,0.502589,40.2,1,0.003086,0.3086,399.4815397,0.3086
31000.035,0.1546,0,0.503863,40.3,1,0.003092,0.3092,400.2891383,0.3092
31065.705,0.1547,0,0.505095,40.4,1,0.003094,0.3094,401.1371047,0.3094
31127.49625,0.155,-0.001,0.506286,40.5,1,0.0031,0.31,401.9349865,0.31
31191.94375,0.1553,0,0.50756,40.6,1,0.003106,0.3106,402.7671673,0.3106
31251.7225,0.1558,0,0.508792,40.7,1,0.003116,0.3116,403.5390627,0.3116
31313.86125,0.1561,0,0.510066,40.8,1,0.003122,0.3122,404.3414317,0.3122
31378.12125,0.1564,0,0.511339,40.9,1,0.003128,0.3128,405.1711914,0.3128
31441.02375,0.157,0,0.512572,41,1,0.00314,0.314,405.9834224,0.314
31500.53125,0.1573,-0.001,0.513804,41.1,1,0.003146,0.3146,406.7518153,0.3146
31568.035,0.1578,-0.001,0.515078,41.2,1,0.003156,0.3156,407.62346,0.3156
31629.05125,0.1584,0,0.516351,41.3,1,0.003168,0.3168,408.4113347,0.3168
31691.37625,0.1587,0,0.517584,41.4,1,0.003174,0.3174,409.2161086,0.3174
31757.4575,0.159,0,0.518857,41.5,1,0.00318,0.318,410.0693853,0.318
31813.75,0.1593,0,0.52009,41.6,1,0.003186,0.3186,410.7962643,0.3186
31881.15875,0.1598,0,0.521322,41.7,1,0.003196,0.3196,411.6666824,0.3196
31944.2625,0.1602,0,0.522596,41.8,1,0.003204,0.3204,412.481512,0.3204
32004.70375,0.1605,0,0.523828,41.9,1,0.00321,0.321,413.261962,0.321
32065.55375,0.1609,-0.001,0.525061,42,1,0.003218,0.3218,414.0476899,0.3218
32126.41125,0.1613,-0.001,0.526293,42.1,1,0.003226,0.3226,414.8335147,0.3226
32188.77625,0.1616,0,0.527526,42.2,1,0.003232,0.3232,415.6388052,0.3232
32248.47875,0.1621,0,0.528799,42.3,1,0.003242,0.3242,416.409716,0.3242
32308.61625,0.1621,-0.001,0.530032,42.4,1,0.003242,0.3242,417.1862437,0.3242
32370.7075,0.1625,-0.001,0.531305,42.5,1,0.00325,0.325,417.9879994,0.325
32428.59125,0.1631,0,0.532537,42.6,1,0.003262,0.3262,418.7354255,0.3262
32497.1775,0.1635,0,0.533811,42.7,1,0.00327,0.327,419.6210481,0.327
32555.02625,0.1637,0,0.535043,42.8,1,0.003274,0.3274,420.3680223,0.3274
32612.78,0.1641,0,0.536276,42.9,1,0.003282,0.3282,421.1137698,0.3282
32677.27625,0.1647,0,0.537549,43,1,0.003294,0.3294,421.9465801,0.3294
32739.27125,0.165,-0.001,0.538823,43.1,1,0.0033,0.33,422.7470929,0.33
32801.25,0.1652,0,0.540055,43.2,1,0.003304,0.3304,423.5473959,0.3304
32862.46625,0.1654,-0.001,0.541329,43.3,1,0.003308,0.3308,424.3378531,0.3308
32922.66375,0.1659,0,0.542561,43.4,1,0.003318,0.3318,425.1151556,0.3318
32980.37625,0.1666,0,0.543794,43.5,1,0.003332,0.3332,425.8603704,0.3332
33046.90375,0.1671,0,0.545108,43.6,1,0.003342,0.3342,426.7194093,0.3342
33101.10625,0.1674,0,0.546341,43.7,1,0.003348,0.3348,427.4193012,0.3348
33164.44875,0.1677,0,0.547573,43.8,1,0.003354,0.3354,428.2372136,0.3354
33225.41625,0.168,-0.001,0.548806,43.9,1,0.00336,0.336,429.0244588,0.336
33287.00375,0.1686,-0.001,0.550038,44,1,0.003372,0.3372,429.8197098,0.3372
33345.4775,0.1688,0,0.551312,44.1,1,0.003376,0.3376,430.5747543,0.3376
33408.05375,0.1689,0,0.552544,44.2,1,0.003378,0.3378,431.3827725,0.3378
33468.825,0.1692,0,0.553818,44.3,1,0.003384,0.3384,432.1674836,0.3384
33526.29625,0.1698,0,0.55505,44.4,1,0.003396,0.3396,432.9095833,0.3396
33590.91875,0.17,0,0.556324,44.5,1,0.0034,0.34,433.7440238,0.34
33653.30125,0.1705,0,0.557597,44.6,1,0.00341,0.341,434.5495403,0.341
33710.975,0.1709,0,0.55883,44.7,1,0.003418,0.3418,435.2942548,0.3418
33775.785,0.1712,-0.001,0.560103,44.8,1,0.003424,0.3424,436.1311164,0.3424
33831.09875,0.1718,0,0.561335,44.9,1,0.003436,0.3436,436.8453573,0.3436
33892.26375,0.1723,-0.001,0.562568,45,1,0.003446,0.3446,437.6351527,0.3446
33953.69,0.1725,0,0.563841,45.1,1,0.00345,0.345,438.4283215,0.345
34015.645,0.1728,0,0.565074,45.2,1,0.003456,0.3456,439.2283178,0.3456
34075.69375,0.1732,0,0.566306,45.3,1,0.003464,0.3464,440.0036996,0.3464
34132.52,0.1736,0,0.56758,45.4,1,0.003472,0.3472,440.7374707,0.3472
34192.26,0.1737,0,0.568812,45.5,1,0.003474,0.3474,441.5088657,0.3474
34254.7525,0.1743,0,0.570045,45.6,1,0.003486,0.3486,442.3158025,0.3486
34309.96125,0.1746,-0.001,0.571277,45.7,1,0.003492,0.3492,443.0286876,0.3492
34372.45625,0.1751,0,0.572551,45.8,1,0.003502,0.3502,443.8356567,0.3502
34427.99375,0.1754,0,0.573783,45.9,1,0.003508,0.3508,444.5527868,0.3508
34489.51875,0.1759,-0.001,0.575016,46,1,0.003518,0.3518,445.3472307,0.3518
34550.19375,0.1764,-0.001,0.576289,46.1,1,0.003528,0.3528,446.130699,0.3528
34611.84125,0.1766,-0.001,0.577563,46.2,1,0.003532,0.3532,446.9267247,0.3532
34672.49,0.1771,-0.001,0.578795,46.3,1,0.003542,0.3542,447.709854,0.3542
34729.58625,0.1775,0,0.580069,46.4,1,0.00355,0.355,448.4471115,0.355
34791.1425,0.1777,-0.001,0.581342,46.5,1,0.003554,0.3554,449.2419589,0.3554
34850.57125,0.1779,-0.001,0.582575,46.6,1,0.003558,0.3558,450.009335,0.3558
34913.035,0.1782,-0.001,0.583848,46.7,1,0.003564,0.3564,450.8159005,0.3564
34969.84375,0.1786,-0.001,0.585081,46.8,1,0.003572,0.3572,451.5494457,0.3572
35028.03375,0.179,0,0.586354,46.9,1,0.00358,0.358,452.3008263,0.358
35085.17,0.1796,0,0.587586,47,1,0.003592,0.3592,453.0386003,0.3592
35144.7775,0.18,0,0.588819,47.1,1,0.0036,0.36,453.8082844,0.36
35200.96625,0.1803,0,0.590051,47.2,1,0.003606,0.3606,454.5338238,0.3606
35262.545,0.1808,0,0.591284,47.3,1,0.003616,0.3616,455.3289618,0.3616
35323.8675,0.1812,0,0.592557,47.4,1,0.003624,0.3624,456.1207909,0.3624
35381.44,0.1814,0,0.59379,47.5,1,0.003628,0.3628,456.864198,0.3628
35439.715,0.1816,0,0.595063,47.6,1,0.003632,0.3632,457.6166762,0.3632
35503.64,0.1819,-0.001,0.596337,47.7,1,0.003638,0.3638,458.4421102,0.3638
35556.92,0.1824,-0.001,0.597569,47.8,1,0.003648,0.3648,459.1300902,0.3648
35618.33125,0.1829,-0.001,0.598802,47.9,1,0.003658,0.3658,459.9230653,0.3658
35677.5325,0.1835,-0.001,0.600075,48,1,0.00367,0.367,460.6875037,0.367
35733.38,0.1839,0,0.601308,48.1,1,0.003678,0.3678,461.4086367,0.3678
35792.28625,0.1839,0,0.602581,48.2,1,0.003678,0.3678,462.1692659,0.3678
35850.425,0.1842,0,0.603855,48.3,1,0.003684,0.3684,462.9199848,0.3684
35909.76875,0.1847,0,0.605087,48.4,1,0.003694,0.3694,463.6862632,0.3694
35967.08375,0.1853,0,0.60632,48.5,1,0.003706,0.3706,464.4263453,0.3706
36024.79625,0.1855,0,0.607552,48.6,1,0.00371,0.371,465.1715602,0.371
36080.0925,0.1858,0,0.608826,48.7,1,0.003716,0.3716,465.8855751,0.3716
36138.525,0.1861,0,0.610058,48.8,1,0.003722,0.3722,466.640087,0.3722
36196.49375,0.1867,0,0.61129,48.9,1,0.003734,0.3734,467.3886107,0.3734
36255.88625,0.1871,0,0.612564,49,1,0.003742,0.3742,468.1555187,0.3742
36312.0725,0.1875,-0.001,0.613796,49.1,1,0.00375,0.375,468.8810258,0.375
36372.825,0.1878,0,0.615029,49.2,1,0.003756,0.3756,469.6654948,0.3756
36427.38,0.1883,0,0.616302,49.3,1,0.003766,0.3766,470.3699383,0.3766
36490.0225,0.1887,0,0.617535,49.4,1,0.003774,0.3774,471.178812,0.3774
36546.4925,0.1892,0,0.618808,49.5,1,0.003784,0.3784,471.907983,0.3784
36605.0175,0.1895,0,0.620041,49.6,1,0.00379,0.379,472.6636893,0.379
36664.85,0.1899,0,0.621273,49.7,1,0.003798,0.3798,473.4362787,0.3798
36723.83625,0.1903,0,0.622547,49.8,1,0.003806,0.3806,474.197941,0.3806
36783.2875,0.1907,0,0.62382,49.9,1,0.003814,0.3814,474.9656075,0.3814
36840.835,0.1912,0,0.625053,50,1,0.003824,0.3824,475.7086918,0.3824
36893.85,0.1916,0,0.626326,50.1,1,0.003832,0.3832,476.39325,0.3832
36953.5425,0.1921,0,0.627559,50.2,1,0.003842,0.3842,477.1640317,0.3842
37013.52875,0.1924,-0.001,0.628873,50.3,1,0.003848,0.3848,477.9386064,0.3848
37068.65375,0.1929,-0.001,0.630065,50.4,1,0.003858,0.3858,478.6504101,0.3858
37124.52,0.1934,-0.001,0.631338,50.5,1,0.003868,0.3868,479.3717852,0.3868
37179.37625,0.1936,-0.001,0.632571,50.6,1,0.003872,0.3872,480.0801186,0.3872
37237.58625,0.194,-0.001,0.633803,50.7,1,0.00388,0.388,480.8317575,0.388
37291.355,0.1945,-0.001,0.635077,50.8,1,0.00389,0.389,481.5260485,0.389
37349.07375,0.1947,-0.001,0.636309,50.9,1,0.003894,0.3894,482.2713441,0.3894
37408.9825,0.1949,0,0.637582,51,1,0.003898,0.3898,483.0449181,0.3898
37466.81375,0.1954,-0.001,0.638815,51.1,1,0.003908,0.3908,483.7916664,0.3908
37521.745,0.196,-0.001,0.640047,51.2,1,0.00392,0.392,484.5009682,0.392
37581.09375,0.1964,-0.001,0.641321,51.3,1,0.003928,0.3928,485.2673112,0.3928
37641.14875,0.1968,-0.001,0.642594,51.4,1,0.003936,0.3936,486.0427737,0.3936
37698.24375,0.1973,0,0.643827,51.5,1,0.003946,0.3946,486.7800151,0.3946
37751.96375,0.1978,0,0.645059,51.6,1,0.003956,0.3956,487.4736766,0.3956
37809.665,0.1984,0,0.646333,51.7,1,0.003968,0.3968,488.2187462,0.3968
37867.58375,0.1986,0,0.647606,51.8,1,0.003972,0.3972,488.9666243,0.3972
37920.35375,0.199,0,0.648839,51.9,1,0.00398,0.398,489.648019,0.398
37980.19375,0.1996,0,0.650071,52,1,0.003992,0.3992,490.4207053,0.3992
38032.1175,0.2,0,0.651345,52.1,1,0.004,0.4,491.0911727,0.4
38087.645,0.2005,0,0.652577,52.2,1,0.00401,0.401,491.8081736,0.401
38142.4075,0.2008,0,0.65381,52.3,1,0.004016,0.4016,492.5152965,0.4016
38202.68,0.2011,0,0.655042,52.4,1,0.004022,0.4022,493.2935675,0.4022
38255.425,0.2016,0,0.656275,52.5,1,0.004032,0.4032,493.9746393,0.4032
38308.7575,0.2023,0,0.657507,52.6,1,0.004046,0.4046,494.6632972,0.4046
38367.44125,0.2024,-0.001,0.65878,52.7,1,0.004048,0.4048,495.4210534,0.4048
38426.4875,0.2027,0,0.660013,52.8,1,0.004054,0.4054,496.1834904,0.4054
38478.655,0.203,0,0.661286,52.9,1,0.00406,0.406,496.8571052,0.406
38539.47,0.2035,0,0.66256,53,1,0.00407,0.407,497.6423812,0.407
38595.80375,0.2039,0,0.663792,53.1,1,0.004078,0.4078,498.3697929,0.4078
38649.31875,0.2045,-0.001,0.665066,53.2,1,0.00409,0.409,499.0608074,0.409
38710.105,0.2049,-0.001,0.666339,53.3,1,0.004098,0.4098,499.8457122,0.4098
38761.90125,0.2053,0,0.667572,53.4,1,0.004106,0.4106,500.5145333,0.4106
38817.15875,0.2057,0,0.668845,53.5,1,0.004114,0.4114,501.2280478,0.4114
38872.39625,0.206,0,0.670078,53.6,1,0.00412,0.412,501.9413042,0.412
38934.24125,0.2065,0,0.671351,53.7,1,0.00413,0.413,502.7398801,0.413
38986.9575,0.2068,0,0.672584,53.8,1,0.004136,0.4136,503.4205807,0.4136
39037.6275,0.2073,0,0.673816,53.9,1,0.004146,0.4146,504.074859,0.4146
39090.255,0.2076,0,0.675049,54,1,0.004152,0.4152,504.7544136,0.4152
39148.07,0.208,0,0.676281,54.1,1,0.00416,0.416,505.500952,0.416
39201.89,0.2084,-0.001,0.677555,54.2,1,0.004168,0.4168,506.1959048,0.4168
39256.11,0.2088,-0.001,0.678828,54.3,1,0.004176,0.4176,506.8960227,0.4176
39312.42,0.2093,-0.001,0.680061,54.4,1,0.004186,0.4186,507.6231277,0.4186
39371.26875,0.2099,-0.001,0.681334,54.5,1,0.004198,0.4198,508.3830144,0.4198
39429.00875,0.2102,0,0.682567,54.6,1,0.004204,0.4204,509.1285844,0.4204
39482.05375,0.2108,0,0.68384,54.7,1,0.004216,0.4216,509.81353,0.4216
39537.7125,0.2112,0,0.685073,54.8,1,0.004224,0.4224,510.5322257,0.4224
39587.99,0.2114,0,0.686346,54.9,1,0.004228,0.4228,511.1814359,0.4228
39638.46625,0.2118,0,0.687579,55,1,0.004236,0.4236,511.8332124,0.4236
39698.975,0.2122,-0.001,0.688852,55.1,1,0.004244,0.4244,512.6145339,0.4244
39753.915,0.2127,-0.001,0.690084,55.2,1,0.004254,0.4254,513.3239488,0.4254
39802.135,0.2131,0,0.691358,55.3,1,0.004262,0.4262,513.9465914,0.4262
39863.6075,0.2137,0,0.69259,55.4,1,0.004274,0.4274,514.7403574,0.4274
39917.955,0.2142,0,0.693823,55.5,1,0.004284,0.4284,515.4421215,0.4284
39965.5125,0.2145,0,0.695055,55.6,1,0.00429,0.429,516.0562096,0.429
40020.46125,0.2147,0,0.696288,55.7,1,0.004294,0.4294,516.7657374,0.4294
40073.85125,0.215,0,0.69752,55.8,1,0.0043,0.43,517.4551378,0.43
40130.195,0.2156,0,0.698794,55.9,1,0.004312,0.4312,518.1826787,0.4312
40182.7825,0.2161,0,0.700026,56,1,0.004322,0.4322,518.8617168,0.4322
40236.495,0.2166,0,0.7013,56.1,1,0.004332,0.4332,519.5552815,0.4332
40293.77625,0.217,0,0.702532,56.2,1,0.00434,0.434,520.2949278,0.434
40346.80875,0.2174,0,0.703806,56.3,1,0.004348,0.4348,520.979712,0.4348
40401.97375,0.2177,-0.001,0.705038,56.4,1,0.004354,0.4354,521.6920322,0.4354
40454.5625,0.2181,-0.001,0.706312,56.5,1,0.004362,0.4362,522.3710864,0.4362
40510.2375,0.2187,-0.001,0.707585,56.6,1,0.004374,0.4374,523.089992,0.4374
40561.1725,0.219,-0.001,0.708818,56.7,1,0.00438,0.438,523.7476921,0.438
40619.2025,0.2193,0,0.710091,56.8,1,0.004386,0.4386,524.4970067,0.4386
40670.515,0.2197,-0.001,0.711324,56.9,1,0.004394,0.4394,525.1595813,0.4394
40724.47625,0.22,-0.001,0.712597,57,1,0.0044,0.44,525.8563581,0.44
40774.57,0.2204,-0.001,0.713829,57.1,1,0.004408,0.4408,526.5031955,0.4408
40826.14875,0.221,-0.001,0.715062,57.2,1,0.00442,0.442,527.1692081,0.442
40879.23125,0.2214,0,0.716294,57.3,1,0.004428,0.4428,527.8546379,0.4428
40936.32,0.2217,0,0.717568,57.4,1,0.004434,0.4434,528.5917986,0.4434
40982.9875,0.2222,-0.001,0.7188,57.5,1,0.004444,0.4444,529.1943945,0.4444
41040.58375,0.2226,0,0.720033,57.6,1,0.004452,0.4452,529.9381082,0.4452
41098.9075,0.223,0,0.721306,57.7,1,0.00446,0.446,530.6912159,0.446
41150.83375,0.2234,-0.001,0.722539,57.8,1,0.004468,0.4468,531.3617156,0.4468
41203.35125,0.2239,-0.001,0.723812,57.9,1,0.004478,0.4478,532.0398498,0.4478
41255.08,0.2243,-0.001,0.725086,58,1,0.004486,0.4486,532.7077993,0.4486
41310.5625,0.2248,-0.001,0.726318,58.1,1,0.004496,0.4496,533.4242192,0.4496
41356.855,0.2252,0,0.727592,58.2,1,0.004504,0.4504,534.0219729,0.4504
41415.61875,0.2256,-0.001,0.728824,58.3,1,0.004512,0.4512,534.780762,0.4512
41464.22625,0.2262,0,0.730098,58.4,1,0.004524,0.4524,535.4084082,0.4524
41514.09125,0.2266,0,0.73133,58.5,1,0.004532,0.4532,536.052292,0.4532
41563.77125,0.2269,0,0.732563,58.6,1,0.004538,0.4538,536.6937869,0.4538
41619.4175,0.2273,0,0.733836,58.7,1,0.004546,0.4546,537.4123212,0.4546
41671.7825,0.2276,0,0.735069,58.8,1,0.004552,0.4552,538.0884863,0.4552
41721.98625,0.2283,0,0.736301,58.9,1,0.004566,0.4566,538.7367441,0.4566
41774.1925,0.2287,0,0.737575,59,1,0.004574,0.4574,539.4108593,0.4574
41831.36625,0.2294,0,0.738766,59.1,1,0.004588,0.4588,540.1491175,0.4588
41878.70625,0.2297,0,0.740039,59.2,1,0.004594,0.4594,540.7603971,0.4594
41931.26375,0.2302,-0.001,0.741272,59.3,1,0.004604,0.4604,541.4390478,0.4604
41984.5625,0.2308,-0.001,0.742504,59.4,1,0.004616,0.4616,542.12727,0.4616
42036.82375,0.2312,-0.001,0.743778,59.5,1,0.004624,0.4624,542.8020954,0.4624
42087.21625,0.2313,0,0.745051,59.6,1,0.004626,0.4626,543.4527905,0.4626
42141.5825,0.2317,0,0.746284,59.7,1,0.004634,0.4634,544.1547967,0.4634
42192.075,0.2324,0,0.747557,59.8,1,0.004648,0.4648,544.8067831,0.4648
42247.4575,0.2329,-0.001,0.748831,59.9,1,0.004658,0.4658,545.5219117,0.4658
42293.97,0.2333,0,0.750104,60,1,0.004666,0.4666,546.1225062,0.4666
42348.675,0.2335,-0.001,0.751337,60.1,1,0.00467,0.467,546.8288866,0.467
42397.2175,0.2339,-0.001,0.752569,60.2,1,0.004678,0.4678,547.4556935,0.4678
42452.41625,0.2343,0,0.753843,60.3,1,0.004686,0.4686,548.1684494,0.4686
42501.41,0.235,0,0.755075,60.4,1,0.0047,0.47,548.8010831,0.47
42549.14625,0.2353,0,0.756349,60.5,1,0.004706,0.4706,549.4174793,0.4706
42597.3975,0.2355,0,0.75754,60.6,1,0.00471,0.471,550.0405254,0.471
42655.9325,0.2359,0,0.758772,60.7,1,0.004718,0.4718,550.7963608,0.4718
42701.9875,0.2363,0,0.760046,60.8,1,0.004726,0.4726,551.3910477,0.4726
42755.06375,0.237,0,0.761278,60.9,1,0.00474,0.474,552.0763969,0.474
42804.70625,0.2374,0,0.762552,61,1,0.004748,0.4748,552.7174075,0.4748
42862.57,0.238,0,0.763826,61.1,1,0.00476,0.476,553.4645754,0.476
42906.10625,0.2384,0,0.765058,61.2,1,0.004768,0.4768,554.0267389,0.4768
42962.655,0.2389,0,0.766331,61.3,1,0.004778,0.4778,554.7569268,0.4778
43010.565,0.2391,0,0.767564,61.4,1,0.004782,0.4782,555.3755665,0.4782
43063.76,0.2395,-0.001,0.768837,61.5,1,0.00479,0.479,556.062449,0.479
43113.8225,0.24,-0.001,0.77007,61.6,1,0.0048,0.48,556.7088829,0.48
43161.22125,0.2406,-0.001,0.771343,61.7,1,0.004812,0.4812,557.3209211,0.4812
43212.925,0.241,-0.001,0.772576,61.8,1,0.00482,0.482,557.9885478,0.482
43266.33625,0.2414,-0.001,0.773849,61.9,1,0.004828,0.4828,558.6782226,0.4828
